2023-03-14 12:33:06,921 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Roosen, Timo', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,938 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Rota, Lorenzo', '301.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,984 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Sagan, Peter', '101.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,001 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Sbaragli, Kristian', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,044 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Schachmann, Maximilian', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,061 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Senechal, Florian', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,106 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Serrano, Gonzalo', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,124 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Sheffield, Magnus', '101.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,137 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Simmons, Quinn', '126.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,184 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Skujins, Toms', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,198 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Smith, Dion', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:07,246 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Stannard, Robert', '801.0', '2023/03/14 12:33:02')
